onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
10.0	2.0	5.0	67	1	G	0.0	2.0	2	3	4	1.0	1.0	1/4	True	2	3.0	3.0	2.0	2a	4	5	False	False				False	3	IV	D	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	-1	-1	-1	True	True	True
12.0	2.0	6.0	64	4	E	0.0	3.0	3	3	4	1.0	1.0	1/4	True	2	3.0	3.0	2.0	2a	4	6	False	True				False	4	ii6	D	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	2	2	2	2	2	2	True	True	False
14.0	2.0	7.0	43	1	G	0.0	1.0	1	3	4	4.0	1.0	1/4	False	2	4.0	4.0	3.0	3a	2	7	False	True				False	5	V2(4)	D	I		V2(4)		V		2	4		Mm7	False	False	(-1, 1, 0, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2(4), major		V	2	2	2	-1	-1	-1	True	False	True
14.0	2.0	7.0	52	4	E	0.0	1.0	1	3	4	3.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	3	7	False	True				False	5	V2(4)	D	I		V2(4)		V		2	4		Mm7	False	False	(-1, 1, 0, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2(4), major		V	2	2	2	2	2	2	True	False	False
14.0	2.0	7.0	57	3	A	0.0	1.0	1	3	4	2.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	3	7	False	True				False	5	V2(4)	D	I		V2(4)		V		2	4		Mm7	False	False	(-1, 1, 0, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2(4), major		V	2	2	2	1	1	1	True	True	False
14.0	2.0	7.0	62	2	D	0.0	1.0	1	3	4	1.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	4	7	False	True				False	5	V2(4)	D	I		V2(4)		V		2	4		Mm7	False	False	(-1, 1, 0, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2(4), major		V	2	2	2	0	0	0	True	False	False
16.0	2.0	8.0	43	1	G	0.0	2.0	2	3	4	4.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	2	8	False	True				False	6	V2	D	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	2	2	2	-1	-1	-1	True	False	True
16.0	2.0	8.0	52	4	E	0.0	2.0	2	3	4	3.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	3	8	False	True				False	6	V2	D	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	2	2	2	2	2	2	True	False	False
16.0	2.0	8.0	57	3	A	0.0	2.0	2	3	4	2.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	3	8	False	True				False	6	V2	D	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	2	2	2	1	1	1	True	True	False
16.0	2.0	8.0	61	7	C	1.0	2.0	2	3	4	1.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	4	8	False	True				False	6	V2	D	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	2	2	2	5	5	5	True	False	False
18.0	1.0	9.0	42	6	F	1.0	3.0	3	3	4	4.0	1.0	1/8	True	2	4.0	4.0	3.0	3a	2	9	False	True				False	7	I6	D	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	4	4	4	True	False	True
18.0	2.0	9.0	54	6	F	1.0	3.0	3	3	4	3.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	3	9	False	True				False	7	I6	D	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	4	4	4	True	False	True
18.0	2.0	9.0	57	3	A	0.0	3.0	3	3	4	2.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	3	9	False	True				False	7	I6	D	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	1	1	1	True	False	False
18.0	2.0	9.0	62	2	D	0.0	3.0	3	3	4	1.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	4	9	False	True				False	7	I6	D	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	0	0	0	True	True	False
19.0	1.0	9.5	38	2	D	0.0	3.5	0	3	4	4.0	1.0	1/8	True	2	4.0	4.0	3.0	3a	2	19/2	False	False				False	7	I6	D	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	0	0	0	True	True	False
20.0	2.0	10.0	45	3	A	0.0	1.0	1	3	4	4.0	1.0	1/4	True	2	5.0	5.0	4.0	4a	2	10	False	True				False	8	V(64)	D	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	2	2	2	1	1	1	True	True	True
20.0	2.0	10.0	57	3	A	0.0	1.0	1	3	4	3.0	1.0	1/4	True	2	5.0	5.0	4.0	4a	3	10	False	True				False	8	V(64)	D	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	2	2	2	1	1	1	True	True	True
20.0	2.0	10.0	62	2	D	0.0	1.0	1	3	4	2.0	1.0	1/4	True	2	5.0	5.0	4.0	4a	4	10	False	True				False	8	V(64)	D	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	2	2	2	0	0	0	True	False	False
20.0	2.0	10.0	66	6	F	1.0	1.0	1	3	4	1.0	1.0	1/4	True	2	5.0	5.0	4.0	4a	4	10	False	True				False	8	V(64)	D	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	2	2	2	4	4	4	True	False	False
22.0	2.0	11.0	61	7	C	1.0	2.0	2	3	4	2.0	1.0	1/4	True	2	5.0	5.0	4.0	4a	4	11	False	True			\\	True	9	V\\	D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	5	5	5	True	False	False
22.0	2.0	11.0	64	4	E	0.0	2.0	2	3	4	1.0	1.0	1/4	True	2	5.0	5.0	4.0	4a	4	11	False	True			\\	True	9	V\\	D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	2	2	2	True	False	False
24.0	2.0	12.0	66	6	F	1.0	3.0	3	3	4	1.0	1.0	1/4	True	2	5.0	5.0	4.0	4a	4	12	False	False				False	9	V\\	D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	4	4	4	False	False	False
26.0	6.0	13.0	50	2	D	0.0	1.0	1	3	4	4.0	1.0	3/4	True	2	6.0	6.0	5.0	5a	3	13	False	True				False	10	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
26.0	6.0	13.0	57	3	A	0.0	1.0	1	3	4	3.0	1.0	3/4	True	2	6.0	6.0	5.0	5a	3	13	False	True				False	10	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
26.0	6.0	13.0	62	2	D	0.0	1.0	1	3	4	2.0	1.0	3/4	True	2	6.0	6.0	5.0	5a	4	13	False	True				False	10	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
26.0	4.0	13.0	66	6	F	1.0	1.0	1	3	4	1.0	1.0	1/2	True	2	6.0	6.0	5.0	5a	4	13	False	True				False	10	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
30.0	2.0	15.0	67	1	G	0.0	3.0	3	3	4	1.0	1.0	1/4	True	2	6.0	6.0	5.0	5a	4	15	False	False				False	10	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	-1	-1	-1	False	False	False
32.0	4.0	16.0	47	5	B	0.0	1.0	1	3	4	4.0	1.0	1/2	True	2	7.0	7.0	6.0	6a	2	16	False	True				False	11	vi(6)	D	I		vi(6)		vi			6		m	False	False	(3, 0, -1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi(6), major		vi	2	2	2	3	3	3	True	True	True
32.0	4.0	16.0	59	5	B	0.0	1.0	1	3	4	3.0	1.0	1/2	True	2	7.0	7.0	6.0	6a	3	16	False	True				False	11	vi(6)	D	I		vi(6)		vi			6		m	False	False	(3, 0, -1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi(6), major		vi	2	2	2	3	3	3	True	True	True
32.0	4.0	16.0	62	2	D	0.0	1.0	1	3	4	2.0	1.0	1/2	False	2	7.0	7.0	6.0	6a	4	16	False	True				False	11	vi(6)	D	I		vi(6)		vi			6		m	False	False	(3, 0, -1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi(6), major		vi	2	2	2	0	0	0	True	False	False
32.0	2.0	16.0	67	1	G	0.0	1.0	1	3	4	1.0	1.0	1/4	False	2	7.0	7.0	6.0	6a	4	16	False	True				False	11	vi(6)	D	I		vi(6)		vi			6		m	False	False	(3, 0, -1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi(6), major		vi	2	2	2	-1	-1	-1	True	False	False
34.0	2.0	17.0	66	6	F	1.0	2.0	2	3	4	1.0	1.0	1/4	True	2	7.0	7.0	6.0	6a	4	17	False	True				False	12	vi	D	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	2	2	2	4	4	4	True	False	False
36.0	2.0	18.0	47	5	B	0.0	3.0	3	3	4	4.0	1.0	1/4	True	2	7.0	7.0	6.0	6a	2	18	False	True				False	13	iii.#viio43	D	iii		#viio43		#vii	o	43			o7	False	True	(-1, -4, 5, 2)	()	5	-1	major	minor	iii	iii, major	#vii		iii	iii	True	#viio43	#viio43, minor		#viio43, minor		#vii	2	6	6	3	-1	-1	True	False	True
36.0	2.0	18.0	59	5	B	0.0	3.0	3	3	4	3.0	1.0	1/4	True	2	7.0	7.0	6.0	6a	3	18	False	True				False	13	iii.#viio43	D	iii		#viio43		#vii	o	43			o7	False	True	(-1, -4, 5, 2)	()	5	-1	major	minor	iii	iii, major	#vii		iii	iii	True	#viio43	#viio43, minor		#viio43, minor		#vii	2	6	6	3	-1	-1	True	False	True
36.0	2.0	18.0	62	2	D	0.0	3.0	3	3	4	2.0	1.0	1/4	True	2	7.0	7.0	6.0	6a	4	18	False	True				False	13	iii.#viio43	D	iii		#viio43		#vii	o	43			o7	False	True	(-1, -4, 5, 2)	()	5	-1	major	minor	iii	iii, major	#vii		iii	iii	True	#viio43	#viio43, minor		#viio43, minor		#vii	2	6	6	0	-4	-4	True	False	False
36.0	2.0	18.0	65	11	E	1.0	3.0	3	3	4	1.0	1.0	1/4	True	2	7.0	7.0	6.0	6a	4	18	False	True				False	13	iii.#viio43	D	iii		#viio43		#vii	o	43			o7	False	True	(-1, -4, 5, 2)	()	5	-1	major	minor	iii	iii, major	#vii		iii	iii	True	#viio43	#viio43, minor		#viio43, minor		#vii	2	6	6	9	5	5	True	True	False
38.0	2.0	19.0	45	3	A	0.0	1.0	1	3	4	4.0	1.0	1/4	True	2	8.0	8.0	7.0	7a	2	19	False	True				False	14	i6	D	iii		i6		i		6			m	False	True	(-3, 1, 0)	()	0	-3	major	minor	iii	iii, major	i		iii	iii	True	i6	i6, minor		i6, minor		i	2	6	6	1	-3	-3	True	False	True
38.0	2.0	19.0	57	3	A	0.0	1.0	1	3	4	3.0	1.0	1/4	True	2	8.0	8.0	7.0	7a	3	19	False	True				False	14	i6	D	iii		i6		i		6			m	False	True	(-3, 1, 0)	()	0	-3	major	minor	iii	iii, major	i		iii	iii	True	i6	i6, minor		i6, minor		i	2	6	6	1	-3	-3	True	False	True
38.0	2.0	19.0	61	7	C	1.0	1.0	1	3	4	2.0	1.0	1/4	True	2	8.0	8.0	7.0	7a	4	19	False	True				False	14	i6	D	iii		i6		i		6			m	False	True	(-3, 1, 0)	()	0	-3	major	minor	iii	iii, major	i		iii	iii	True	i6	i6, minor		i6, minor		i	2	6	6	5	1	1	True	False	False
38.0	4.0	19.0	66	6	F	1.0	1.0	1	3	4	1.0	1.0	1/2	True	2	8.0	8.0	7.0	7a	4	19	False	True				False	14	i6	D	iii		i6		i		6			m	False	True	(-3, 1, 0)	()	0	-3	major	minor	iii	iii, major	i		iii	iii	True	i6	i6, minor		i6, minor		i	2	6	6	4	0	0	True	True	False
40.0	2.0	20.0	42	6	F	1.0	2.0	2	3	4	4.0	1.0	1/4	True	2	8.0	8.0	7.0	7a	2	20	False	True				False	15	i	D	iii		i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	iii	iii, major	i		iii	iii	True	i	i, minor		i, minor		i	2	6	6	4	0	0	True	True	True
40.0	2.0	20.0	57	3	A	0.0	2.0	2	3	4	3.0	1.0	1/4	True	2	8.0	8.0	7.0	7a	3	20	False	True				False	15	i	D	iii		i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	iii	iii, major	i		iii	iii	True	i	i, minor		i, minor		i	2	6	6	1	-3	-3	True	False	False
40.0	2.0	20.0	61	7	C	1.0	2.0	2	3	4	2.0	1.0	1/4	True	2	8.0	8.0	7.0	7a	4	20	False	True				False	15	i	D	iii		i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	iii	iii, major	i		iii	iii	True	i	i, minor		i, minor		i	2	6	6	5	1	1	True	False	False
42.0	2.0	21.0	37	7	C	1.0	3.0	3	3	4	4.0	1.0	1/4	True	2	8.0	8.0	7.0	7a	2	21	False	True				False	16	V7(6)	D	iii		V7(6)		V		7	6		Mm7	False	True	(1, 5, -3, -1)	()	1	1	major	minor	iii	iii, major	V		iii	iii	True	V7	V7, minor		V7(6), minor		V	2	6	6	5	1	1	True	True	True
42.0	2.0	21.0	59	5	B	0.0	3.0	3	3	4	3.0	1.0	1/4	True	2	8.0	8.0	7.0	7a	3	21	False	True				False	16	V7(6)	D	iii		V7(6)		V		7	6		Mm7	False	True	(1, 5, -3, -1)	()	1	1	major	minor	iii	iii, major	V		iii	iii	True	V7	V7, minor		V7(6), minor		V	2	6	6	3	-1	-1	True	False	False
42.0	2.0	21.0	65	11	E	1.0	3.0	3	3	4	2.0	1.0	1/4	True	2	8.0	8.0	7.0	7a	4	21	False	True				False	16	V7(6)	D	iii		V7(6)		V		7	6		Mm7	False	True	(1, 5, -3, -1)	()	1	1	major	minor	iii	iii, major	V		iii	iii	True	V7	V7, minor		V7(6), minor		V	2	6	6	9	5	5	True	False	False
42.0	1.0	21.0	69	3	A	0.0	3.0	3	3	4	1.0	1.0	1/8	True	2	8.0	8.0	7.0	7a	4	21	False	True				False	16	V7(6)	D	iii		V7(6)		V		7	6		Mm7	False	True	(1, 5, -3, -1)	()	1	1	major	minor	iii	iii, major	V		iii	iii	True	V7	V7, minor		V7(6), minor		V	2	6	6	1	-3	-3	True	False	False
43.0	1.0	21.5	68	8	G	1.0	3.5	0	3	4	1.0	1.0	1/8	True	2	8.0	8.0	7.0	7a	4	43/2	False	True				False	17	V7	D	iii		V7		V		7			Mm7	False	True	(1, 5, 2, -1)	()	1	1	major	minor	iii	iii, major	V		iii	iii	True	V7	V7, minor		V7, minor		V	2	6	6	6	2	2	True	False	False
44.0	2.0	22.0	42	6	F	1.0	1.0	1	3	4	4.0	1.0	1/4	True	2	9.0	9.0	8.0	8a	2	22	False	True			\\	True	18	i\\	D	iii		i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	iii	iii, major	i		iii	iii	True	i	i, minor		i, minor		i	2	6	6	4	0	0	True	True	True
44.0	2.0	22.0	57	3	A	0.0	1.0	1	3	4	3.0	1.0	1/4	True	2	9.0	9.0	8.0	8a	3	22	False	True			\\	True	18	i\\	D	iii		i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	iii	iii, major	i		iii	iii	True	i	i, minor		i, minor		i	2	6	6	1	-3	-3	True	False	False
44.0	2.0	22.0	66	6	F	1.0	1.0	1	3	4	1.0	1.0	1/4	True	2	9.0	9.0	8.0	8a	4	22	False	True			\\	True	18	i\\	D	iii		i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	iii	iii, major	i		iii	iii	True	i	i, minor		i, minor		i	2	6	6	4	0	0	True	True	True
44.0	2.0	22.0	66	6	F	1.0	1.0	1	3	4	2.0	1.0	1/4	True	2	9.0	9.0	8.0	8a	4	22	False	True			\\	True	18	i\\	D	iii		i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	iii	iii, major	i		iii	iii	True	i	i, minor		i, minor		i	2	6	6	4	0	0	True	True	True
48.0	2.0	24.0	66	6	F	1.0	3.0	3	3	4	1.0	1.0	1/4	True	2	1.0	10.0	0.0	8a	4	24	True	False				False	19	D.I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
50.0	6.0	25.0	50	2	D	0.0	1.0	1	3	4	3.0	1.0	3/4	True	2	2.0	11.0	1.0	1b	3	25	False	True				False	20	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
50.0	6.0	25.0	50	2	D	0.0	1.0	1	3	4	4.0	1.0	3/4	True	2	2.0	11.0	1.0	1b	3	25	False	True				False	20	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
50.0	4.0	25.0	57	3	A	0.0	1.0	1	3	4	2.0	1.0	1/2	True	2	2.0	11.0	1.0	1b	3	25	False	True				False	20	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
50.0	6.0	25.0	66	6	F	1.0	1.0	1	3	4	1.0	1.0	3/4	True	2	2.0	11.0	1.0	1b	4	25	False	True				False	20	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
54.0	2.0	27.0	58	10	A	1.0	3.0	3	3	4	2.0	1.0	1/4	True	2	2.0	11.0	1.0	1b	3	27	False	True				False	21	I+	D	I		I+		I	+				+	False	False	(0, 4, 8)	()	0	0	major	major	I	I, major	I		I	I	False	I+	I+, major		I+, major		I	2	2	2	8	8	8	True	False	False
56.0	6.0	28.0	43	1	G	0.0	1.0	1	3	4	4.0	1.0	3/4	True	2	3.0	12.0	2.0	2b	2	28	False	True				False	22	IV	D	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	-1	-1	-1	True	True	True
56.0	6.0	28.0	55	1	G	0.0	1.0	1	3	4	3.0	1.0	3/4	True	2	3.0	12.0	2.0	2b	3	28	False	True				False	22	IV	D	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	-1	-1	-1	True	True	True
56.0	6.0	28.0	59	5	B	0.0	1.0	1	3	4	2.0	1.0	3/4	True	2	3.0	12.0	2.0	2b	3	28	False	True				False	22	IV	D	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	3	3	3	True	False	False
56.0	2.0	28.0	66	6	F	1.0	1.0	1	3	4	1.0	1.0	1/4	False	2	3.0	12.0	2.0	2b	4	28	False	True				False	22	IV	D	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	4	4	4	False	False	False
58.0	2.0	29.0	67	1	G	0.0	2.0	2	3	4	1.0	1.0	1/4	True	2	3.0	12.0	2.0	2b	4	29	False	False				False	22	IV	D	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	-1	-1	-1	True	True	True
60.0	2.0	30.0	64	4	E	0.0	3.0	3	3	4	1.0	1.0	1/4	True	2	3.0	12.0	2.0	2b	4	30	False	True				False	23	ii6	D	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	2	2	2	2	2	2	True	True	False
62.0	2.0	31.0	43	1	G	0.0	1.0	1	3	4	4.0	1.0	1/4	False	2	4.0	13.0	3.0	3b	2	31	False	True				False	24	V2(4)	D	I		V2(4)		V		2	4		Mm7	False	False	(-1, 1, 0, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2(4), major		V	2	2	2	-1	-1	-1	True	False	True
62.0	2.0	31.0	52	4	E	0.0	1.0	1	3	4	3.0	1.0	1/4	True	2	4.0	13.0	3.0	3b	3	31	False	True				False	24	V2(4)	D	I		V2(4)		V		2	4		Mm7	False	False	(-1, 1, 0, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2(4), major		V	2	2	2	2	2	2	True	False	False
62.0	2.0	31.0	57	3	A	0.0	1.0	1	3	4	2.0	1.0	1/4	True	2	4.0	13.0	3.0	3b	3	31	False	True				False	24	V2(4)	D	I		V2(4)		V		2	4		Mm7	False	False	(-1, 1, 0, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2(4), major		V	2	2	2	1	1	1	True	True	False
