onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
120.0	12.0	5.0	53	-1	F	0.0	3.0	3	3	8	3.0	1.0	1/16	True	-4	2.0	2.0	2.0	2a	3	5/2	False	False				False																																												
120.0	24.0	5.0	68	-4	A	-1.0	3.0	3	3	8	2.0	1.0	1/8	True	-4	2.0	2.0	2.0	2a	4	5/2	False	False				False																																												
120.0	12.0	5.0	85	-5	D	-1.0	3.0	3	3	8	1.0	1.0	1/16	True	-4	2.0	2.0	2.0	2a	6	5/2	False	False				False																																												
132.0	12.0	5.5	51	-3	E	-1.0	3.5	0	3	8	3.0	1.0	1/16	True	-4	2.0	2.0	2.0	2a	3	11/4	False	False				False																																												
132.0	12.0	5.5	84	0	C	0.0	3.5	0	3	8	1.0	1.0	1/16	True	-4	2.0	2.0	2.0	2a	6	11/4	False	False				False																																												
144.0	72.0	6.0	44	-4	A	-1.0	1.0	1	3	8	4.0	1.0	3/8	False	-4	3.0	3.0	3.0	3a	2	3	False	True				False	1	V(2)/V		Ab	I	I	V(2)/V		V			2	V	M	False	False	(4, 6, 3)	()	2	4	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major	I	V(2)/V, major	V	V	-4	-4	-3	0	0	-1	False	False	False
144.0	24.0	6.0	50	2	D	0.0	1.0	1	3	8	3.0	1.0	1/8	True	-4	3.0	3.0	3.0	3a	3	3	False	True				False	1	V(2)/V		Ab	I	I	V(2)/V		V			2	V	M	False	False	(4, 6, 3)	()	2	4	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major	I	V(2)/V, major	V	V	-4	-4	-3	6	6	5	True	False	False
144.0	24.0	6.0	65	-1	F	0.0	1.0	1	3	8	2.0	1.0	1/8	True	-4	3.0	3.0	3.0	3a	4	3	False	True				False	1	V(2)/V		Ab	I	I	V(2)/V		V			2	V	M	False	False	(4, 6, 3)	()	2	4	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major	I	V(2)/V, major	V	V	-4	-4	-3	3	3	2	True	False	False
144.0	24.0	6.0	84	0	C	0.0	1.0	1	3	8	1.0	1.0	1/8	True	-4	3.0	3.0	3.0	3a	6	3	False	True				False	1	V(2)/V		Ab	I	I	V(2)/V		V			2	V	M	False	False	(4, 6, 3)	()	2	4	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major	I	V(2)/V, major	V	V	-4	-4	-3	4	4	3	True	False	True
168.0	24.0	7.0	49	-5	D	-1.0	2.0	2	3	8	3.0	1.0	1/8	True	-4	3.0	3.0	3.0	3a	3	7/2	False	True				False	2	viio7		Ab	I	I	viio7		vii	o	7			o7	False	False	(5, 2, -1, -4)	()	5	5	major	major	I	I, major	vii		I	I	False	viio7	viio7, major	I	viio7, major		vii	-4	-4	-4	-1	-1	-1	True	False	False
168.0	24.0	7.0	55	1	G	0.0	2.0	2	3	8	2.0	1.0	1/8	True	-4	3.0	3.0	3.0	3a	3	7/2	False	True				False	2	viio7		Ab	I	I	viio7		vii	o	7			o7	False	False	(5, 2, -1, -4)	()	5	5	major	major	I	I, major	vii		I	I	False	viio7	viio7, major	I	viio7, major		vii	-4	-4	-4	5	5	5	True	True	True
168.0	24.0	7.0	64	-8	F	-1.0	2.0	2	3	8	2.0	1.0	1/8	True	-4	3.0	3.0	3.0	3a	4	7/2	False	True				False	2	viio7		Ab	I	I	viio7		vii	o	7			o7	False	False	(5, 2, -1, -4)	()	5	5	major	major	I	I, major	vii		I	I	False	viio7	viio7, major	I	viio7, major		vii	-4	-4	-4	-4	-4	-4	True	False	False
168.0	24.0	7.0	82	-2	B	-1.0	2.0	2	3	8	1.0	1.0	1/8	True	-4	3.0	3.0	3.0	3a	5	7/2	False	True				False	2	viio7		Ab	I	I	viio7		vii	o	7			o7	False	False	(5, 2, -1, -4)	()	5	5	major	major	I	I, major	vii		I	I	False	viio7	viio7, major	I	viio7, major		vii	-4	-4	-4	2	2	2	True	False	False
192.0	24.0	8.0	48	0	C	0.0	3.0	3	3	8	3.0	1.0	1/8	True	-4	3.0	3.0	3.0	3a	3	4	False	True				False	3	I]		Ab	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	-4	-4	-4	4	4	4	True	False	False
192.0	24.0	8.0	56	-4	A	-1.0	3.0	3	3	8	2.0	1.0	1/8	True	-4	3.0	3.0	3.0	3a	3	4	False	True				False	3	I]		Ab	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	-4	-4	-4	0	0	0	True	True	True
192.0	24.0	8.0	63	-3	E	-1.0	3.0	3	3	8	2.0	1.0	1/8	True	-4	3.0	3.0	3.0	3a	4	4	False	True				False	3	I]		Ab	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	-4	-4	-4	1	1	1	True	False	False
192.0	24.0	8.0	84	0	C	0.0	3.0	3	3	8	1.0	1.0	1/8	True	-4	3.0	3.0	3.0	3a	6	4	False	True				False	3	I]		Ab	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	-4	-4	-4	4	4	4	True	False	False
216.0	12.0	9.0	41	-1	F	0.0	1.0	1	3	8	4.0	1.0	1/16	True	-4	4.0	4.0	4.0	4a	2	9/2	False	True				False	4	IV6		Ab	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-4	-4	-4	3	3	3	True	False	True
216.0	12.0	9.0	56	-4	A	-1.0	1.0	1	3	8	3.0	1.0	1/16	True	-4	4.0	4.0	4.0	4a	3	9/2	False	True				False	4	IV6		Ab	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-4	-4	-4	0	0	0	True	False	False
216.0	12.0	9.0	61	-5	D	-1.0	1.0	1	3	8	2.0	1.0	1/16	True	-4	4.0	4.0	4.0	4a	4	9/2	False	True				False	4	IV6		Ab	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-4	-4	-4	-1	-1	-1	True	True	False
216.0	24.0	9.0	85	-5	D	-1.0	1.0	1	3	8	1.0	1.0	1/8	True	-4	4.0	4.0	4.0	4a	6	9/2	False	True				False	4	IV6		Ab	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-4	-4	-4	-1	-1	-1	True	True	False
228.0	12.0	9.5	43	1	G	0.0	1.5	0	3	8	4.0	1.0	1/16	True	-4	4.0	4.0	4.0	4a	2	19/4	False	True				False	5	V65		Ab	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-4	-4	-4	5	5	5	True	False	True
228.0	12.0	9.5	51	-3	E	-1.0	1.5	0	3	8	3.0	1.0	1/16	True	-4	4.0	4.0	4.0	4a	3	19/4	False	True				False	5	V65		Ab	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-4	-4	-4	1	1	1	True	True	False
228.0	12.0	9.5	58	-2	B	-1.0	1.5	0	3	8	2.0	1.0	1/16	True	-4	4.0	4.0	4.0	4a	3	19/4	False	True				False	5	V65		Ab	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-4	-4	-4	2	2	2	True	False	False
240.0	24.0	10.0	44	-4	A	-1.0	2.0	2	3	8	4.0	1.0	1/8	True	-4	4.0	4.0	4.0	4a	2	5	False	True				False	6	I		Ab	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
240.0	24.0	10.0	51	-3	E	-1.0	2.0	2	3	8	3.0	1.0	1/8	True	-4	4.0	4.0	4.0	4a	3	5	False	True				False	6	I		Ab	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	1	1	1	True	False	False
240.0	24.0	10.0	60	0	C	0.0	2.0	2	3	8	2.0	1.0	1/8	True	-4	4.0	4.0	4.0	4a	4	5	False	True				False	6	I		Ab	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	4	4	4	True	False	False
240.0	36.0	10.0	84	0	C	0.0	2.0	2	3	8	1.0	1.0	3/16	True	-4	4.0	4.0	4.0	4a	6	5	False	True				False	6	I		Ab	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	4	4	4	True	False	False
264.0	24.0	11.0	48	0	C	0.0	3.0	3	3	8	4.0	1.0	1/8	True	-4	4.0	4.0	4.0	4a	3	11/2	False	True				False	7	I6		Ab	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	4	4	4	True	False	True
264.0	24.0	11.0	56	-4	A	-1.0	3.0	3	3	8	2.0	1.0	1/8	True	-4	4.0	4.0	4.0	4a	3	11/2	False	True				False	7	I6		Ab	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	0	0	0	True	True	False
264.0	24.0	11.0	63	-3	E	-1.0	3.0	3	3	8	3.0	1.0	1/8	True	-4	4.0	4.0	4.0	4a	4	11/2	False	True				False	7	I6		Ab	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	1	1	1	True	False	False
276.0	12.0	11.5	87	-3	E	-1.0	3.5	0	3	8	1.0	1.0	1/16	True	-4	4.0	4.0	4.0	4a	6	23/4	False	False				False	7	I6		Ab	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	1	1	1	True	False	False
288.0	24.0	12.0	51	-3	E	-1.0	1.0	1	3	8	4.0	1.0	1/8	True	-4	5.0	5.0	5.0	5a	3	6	False	True				False	8	V		Ab	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-4	-4	-4	1	1	1	True	True	True
288.0	24.0	12.0	55	1	G	0.0	1.0	1	3	8	2.0	1.0	1/8	True	-4	5.0	5.0	5.0	5a	3	6	False	True				False	8	V		Ab	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-4	-4	-4	5	5	5	True	False	False
288.0	24.0	12.0	63	-3	E	-1.0	1.0	1	3	8	3.0	1.0	1/8	True	-4	5.0	5.0	5.0	5a	4	6	False	True				False	8	V		Ab	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-4	-4	-4	1	1	1	True	True	True
288.0	48.0	12.0	82	-2	B	-1.0	1.0	1	3	8	1.0	1.0	1/4	True	-4	5.0	5.0	5.0	5a	5	6	False	True				False	8	V		Ab	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-4	-4	-4	2	2	2	True	False	False
312.0	48.0	13.0	55	1	G	0.0	2.0	2	3	8	3.0	1.0	1/4	True	-4	5.0	5.0	5.0	5a	3	13/2	False	False				False	8	V		Ab	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-4	-4	-4	5	5	5	True	False	False
336.0	24.0	14.0	51	-3	E	-1.0	3.0	3	3	8	4.0	1.0	1/8	True	-4	5.0	5.0	5.0	5a	3	7	False	False				False	8	V		Ab	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-4	-4	-4	1	1	1	True	True	True
336.0	24.0	14.0	63	-3	E	-1.0	3.0	3	3	8	2.0	1.0	1/8	True	-4	5.0	5.0	5.0	5a	4	7	False	False				False	8	V		Ab	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-4	-4	-4	1	1	1	True	True	True
336.0	24.0	14.0	82	-2	B	-1.0	3.0	3	3	8	1.0	1.0	1/8	True	-4	5.0	5.0	5.0	5a	5	7	False	False				False	8	V		Ab	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-4	-4	-4	2	2	2	True	False	False
360.0	72.0	15.0	44	-4	A	-1.0	1.0	1	3	8	4.0	1.0	3/8	True	-4	6.0	6.0	6.0	6a	2	15/2	False	True				False	9	I		Ab	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
360.0	24.0	15.0	56	-4	A	-1.0	1.0	1	3	8	3.0	1.0	1/8	True	-4	6.0	6.0	6.0	6a	3	15/2	False	True				False	9	I		Ab	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
360.0	24.0	15.0	63	-3	E	-1.0	1.0	1	3	8	2.0	1.0	1/8	True	-4	6.0	6.0	6.0	6a	4	15/2	False	True				False	9	I		Ab	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	1	1	1	True	False	False
360.0	24.0	15.0	84	0	C	0.0	1.0	1	3	8	1.0	1.0	1/8	True	-4	6.0	6.0	6.0	6a	6	15/2	False	True				False	9	I		Ab	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	4	4	4	True	False	False
384.0	24.0	16.0	51	-3	E	-1.0	2.0	2	3	8	3.0	1.0	1/8	True	-4	6.0	6.0	6.0	6a	3	8	False	False				False	9	I		Ab	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	1	1	1	True	False	False
384.0	24.0	16.0	60	0	C	0.0	2.0	2	3	8	2.0	1.0	1/8	True	-4	6.0	6.0	6.0	6a	4	8	False	False				False	9	I		Ab	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	4	4	4	True	False	False
384.0	24.0	16.0	80	-4	A	-1.0	2.0	2	3	8	1.0	1.0	1/8	True	-4	6.0	6.0	6.0	6a	5	8	False	False				False	9	I		Ab	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
408.0	24.0	17.0	63	-3	E	-1.0	3.0	3	3	8	3.0	1.0	1/8	True	-4	6.0	6.0	6.0	6a	4	17/2	False	False				False	9	I		Ab	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	1	1	1	True	False	False
408.0	24.0	17.0	68	-4	A	-1.0	3.0	3	3	8	2.0	1.0	1/8	True	-4	6.0	6.0	6.0	6a	4	17/2	False	False				False	9	I		Ab	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
408.0	24.0	17.0	84	0	C	0.0	3.0	3	3	8	1.0	1.0	1/8	True	-4	6.0	6.0	6.0	6a	6	17/2	False	False				False	9	I		Ab	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	4	4	4	True	False	False
432.0	48.0	18.0	43	1	G	0.0	1.0	1	3	8	4.0	1.0	1/4	True	-4	7.0	7.0	7.0	7a	2	9	False	True				False	10	#viio65/vi		Ab	I		#viio65/vi		#vii	o	65		vi	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio65/vi	#viio65/vi, major		#viio65/vi, major	vi	vi	-4	-4	-1	5	5	2	True	False	True
432.0	24.0	18.0	64	4	E	0.0	1.0	1	3	8	3.0	1.0	1/8	True	-4	7.0	7.0	7.0	7a	4	9	False	True				False	10	#viio65/vi		Ab	I		#viio65/vi		#vii	o	65		vi	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio65/vi	#viio65/vi, major		#viio65/vi, major	vi	vi	-4	-4	-1	8	8	5	True	True	False
432.0	48.0	18.0	70	-2	B	-1.0	1.0	1	3	8	2.0	1.0	1/4	True	-4	7.0	7.0	7.0	7a	4	9	False	True				False	10	#viio65/vi		Ab	I		#viio65/vi		#vii	o	65		vi	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio65/vi	#viio65/vi, major		#viio65/vi, major	vi	vi	-4	-4	-1	2	2	-1	True	False	False
432.0	24.0	18.0	85	-5	D	-1.0	1.0	1	3	8	1.0	1.0	1/8	True	-4	7.0	7.0	7.0	7a	6	9	False	True				False	10	#viio65/vi		Ab	I		#viio65/vi		#vii	o	65		vi	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio65/vi	#viio65/vi, major		#viio65/vi, major	vi	vi	-4	-4	-1	-1	-1	-4	True	False	False
456.0	24.0	19.0	52	4	E	0.0	2.0	2	3	8	3.0	1.0	1/8	True	-4	7.0	7.0	7.0	7a	3	19/2	False	False				False	10	#viio65/vi		Ab	I		#viio65/vi		#vii	o	65		vi	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio65/vi	#viio65/vi, major		#viio65/vi, major	vi	vi	-4	-4	-1	8	8	5	True	True	False
456.0	24.0	19.0	82	-2	B	-1.0	2.0	2	3	8	1.0	1.0	1/8	True	-4	7.0	7.0	7.0	7a	5	19/2	False	False				False	10	#viio65/vi		Ab	I		#viio65/vi		#vii	o	65		vi	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio65/vi	#viio65/vi, major		#viio65/vi, major	vi	vi	-4	-4	-1	2	2	-1	True	False	False
480.0	24.0	20.0	41	-1	F	0.0	3.0	3	3	8	4.0	1.0	1/8	True	-4	7.0	7.0	7.0	7a	2	10	False	True				False	11	IV6		Ab	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-4	-4	-4	3	3	3	True	False	True
480.0	24.0	20.0	53	-1	F	0.0	3.0	3	3	8	3.0	1.0	1/8	True	-4	7.0	7.0	7.0	7a	3	10	False	True				False	11	IV6		Ab	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-4	-4	-4	3	3	3	True	False	True
480.0	24.0	20.0	68	-4	A	-1.0	3.0	3	3	8	2.0	1.0	1/8	True	-4	7.0	7.0	7.0	7a	4	10	False	True				False	11	IV6		Ab	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-4	-4	-4	0	0	0	True	False	False
480.0	24.0	20.0	85	-5	D	-1.0	3.0	3	3	8	1.0	1.0	1/8	True	-4	7.0	7.0	7.0	7a	6	10	False	True				False	11	IV6		Ab	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-4	-4	-4	-1	-1	-1	True	True	False
504.0	24.0	21.0	40	4	E	0.0	1.0	1	3	8	4.0	1.0	1/8	True	-4	8.0	8.0	8.0	8a	2	21/2	False	True				False	12	V6/vi		Ab	I		V6/vi		V		6		vi	M	False	False	(8, 5, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V6/vi	V6/vi, major		V6/vi, major	vi	vi	-4	-4	-1	8	8	5	True	False	True
504.0	24.0	21.0	55	1	G	0.0	1.0	1	3	8	3.0	1.0	1/8	True	-4	8.0	8.0	8.0	8a	3	21/2	False	True				False	12	V6/vi		Ab	I		V6/vi		V		6		vi	M	False	False	(8, 5, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V6/vi	V6/vi, major		V6/vi, major	vi	vi	-4	-4	-1	5	5	2	True	False	False
504.0	24.0	21.0	67	1	G	0.0	1.0	1	3	8	2.0	1.0	1/8	True	-4	8.0	8.0	8.0	8a	4	21/2	False	True				False	12	V6/vi		Ab	I		V6/vi		V		6		vi	M	False	False	(8, 5, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V6/vi	V6/vi, major		V6/vi, major	vi	vi	-4	-4	-1	5	5	2	True	False	False
504.0	36.0	21.0	84	0	C	0.0	1.0	1	3	8	1.0	1.0	3/16	True	-4	8.0	8.0	8.0	8a	6	21/2	False	True				False	12	V6/vi		Ab	I		V6/vi		V		6		vi	M	False	False	(8, 5, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V6/vi	V6/vi, major		V6/vi, major	vi	vi	-4	-4	-1	4	4	1	True	True	False
528.0	12.0	22.0	41	-1	F	0.0	2.0	2	3	8	4.0	1.0	1/16	True	-4	8.0	8.0	8.0	8a	2	11	False	True				False	13	vi		Ab	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-4	-4	-4	3	3	3	True	True	True
528.0	12.0	22.0	56	-4	A	-1.0	2.0	2	3	8	3.0	1.0	1/16	True	-4	8.0	8.0	8.0	8a	3	11	False	True				False	13	vi		Ab	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-4	-4	-4	0	0	0	True	False	False
528.0	12.0	22.0	60	0	C	0.0	2.0	2	3	8	2.0	1.0	1/16	True	-4	8.0	8.0	8.0	8a	4	11	False	True				False	13	vi		Ab	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-4	-4	-4	4	4	4	True	False	False
540.0	12.0	22.5	44	-4	A	-1.0	2.5	0	3	8	4.0	1.0	1/16	True	-4	8.0	8.0	8.0	8a	2	45/4	False	True				False	14	vi6		Ab	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	-4	-4	-4	0	0	0	True	False	True
540.0	12.0	22.5	60	0	C	0.0	2.5	0	3	8	3.0	1.0	1/16	True	-4	8.0	8.0	8.0	8a	4	45/4	False	True				False	14	vi6		Ab	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	-4	-4	-4	4	4	4	True	False	False
