onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
48	12	60	0	C	0	2	4	2	1	True	1.0	-2	2	2	2	2a	2	1/8	False	4	True				False	3	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	2	2	2	True	False	False
60	12	63	-3	E	-1	2	4	2	1	True	1.5	-2	2	2	2	2a	5/2	1/8	False	4	False				False	3	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	-1	-1	-1	True	False	False
66	6	48	0	C	0	2	4	4	1	True	1.75	-2	2	2	2	2a	11/4	1/16	False	3	False				False	3	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	2	2	2	True	False	False
72	12	47	5	B	0	2	4	4	1	True	2.0	-2	2	2	2	2a	3	1/8	False	2	True				False	4	#vio65	Bb	I		#vio65		#vi	o	65			o7	False	False	(7, 4, 1, 10)	()	10	7	major	major	I	I, major	#vi		I	I	False	#vio65	#vio65, major		#vio65, major		#vi	-2	-2	-2	7	7	7	True	False	True
72	12	53	-1	F	0	2	4	3	1	True	2.0	-2	2	2	2	2a	3	1/8	False	3	True				False	4	#vio65	Bb	I		#vio65		#vi	o	65			o7	False	False	(7, 4, 1, 10)	()	10	7	major	major	I	I, major	#vi		I	I	False	#vio65	#vio65, major		#vio65, major		#vi	-2	-2	-2	1	1	1	True	False	False
72	12	56	8	G	1	2	4	1	1	True	2.0	-2	2	2	2	2a	3	1/8	False	3	True				False	4	#vio65	Bb	I		#vio65		#vi	o	65			o7	False	False	(7, 4, 1, 10)	()	10	7	major	major	I	I, major	#vi		I	I	False	#vio65	#vio65, major		#vio65, major		#vi	-2	-2	-2	10	10	10	True	True	False
72	12	65	-1	F	0	2	4	2	1	True	2.0	-2	2	2	2	2a	3	1/8	False	4	True				False	4	#vio65	Bb	I		#vio65		#vi	o	65			o7	False	False	(7, 4, 1, 10)	()	10	7	major	major	I	I, major	#vi		I	I	False	#vio65	#vio65, major		#vio65, major		#vi	-2	-2	-2	1	1	1	True	False	False
84	12	48	0	C	0	2	4	4	1	True	2.5	-2	2	2	2	2a	7/2	1/8	False	3	True				False	5	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	2	2	2	True	False	False
84	12	53	-1	F	0	2	4	3	1	True	2.5	-2	2	2	2	2a	7/2	1/8	False	3	True				False	5	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	1	1	1	True	True	True
84	12	57	3	A	0	2	4	1	1	True	2.5	-2	2	2	2	2a	7/2	1/8	False	3	True				False	5	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	5	5	5	True	False	False
84	12	63	-3	E	-1	2	4	2	1	True	2.5	-2	2	2	2	2a	7/2	1/8	False	4	True				False	5	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	-1	-1	-1	True	False	False
96	18	41	-1	F	0	2	4	4	1	True	1.0	-2	3	3	3	3a	4	3/16	False	2	True				False	6	I64	Bb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-2	-2	-2	1	1	1	True	False	True
96	24	53	-1	F	0	2	4	3	1	True	1.0	-2	3	3	3	3a	4	1/4	False	3	True				False	6	I64	Bb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-2	-2	-2	1	1	1	True	False	True
96	24	58	-2	B	-1	2	4	1	1	True	1.0	-2	3	3	3	3a	4	1/4	False	3	True				False	6	I64	Bb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-2	-2	-2	0	0	0	True	True	False
96	12	62	2	D	0	2	4	2	1	True	1.0	-2	3	3	3	3a	4	1/8	False	4	True				False	6	I64	Bb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-2	-2	-2	4	4	4	True	False	False
108	12	65	-1	F	0	2	4	2	1	True	1.5	-2	3	3	3	3a	9/2	1/8	False	4	False				False	6	I64	Bb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-2	-2	-2	1	1	1	True	False	True
114	6	50	2	D	0	2	4	4	1	True	1.75	-2	3	3	3	3a	19/4	1/16	False	3	False				False	6	I64	Bb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-2	-2	-2	4	4	4	True	False	False
120	12	49	7	C	1	2	4	4	1	True	2.0	-2	3	3	3	3a	5	1/8	False	3	True				False	7	#iio7	Bb	I		#iio7		#ii	o	7			o7	False	False	(9, 6, 3, 0)	()	9	9	major	major	I	I, major	#ii		I	I	False	#iio7	#iio7, major		#iio7, major		#ii	-2	-2	-2	9	9	9	True	True	True
120	12	51	-3	E	-1	2	4	3	1	True	2.0	-2	3	3	3	3a	5	1/8	False	3	True				False	7	#iio7	Bb	I		#iio7		#ii	o	7			o7	False	False	(9, 6, 3, 0)	()	9	9	major	major	I	I, major	#ii		I	I	False	#iio7	#iio7, major		#iio7, major		#ii	-2	-2	-2	-1	-1	-1	False	False	False
120	12	58	-2	B	-1	2	4	1	1	True	2.0	-2	3	3	3	3a	5	1/8	False	3	True				False	7	#iio7	Bb	I		#iio7		#ii	o	7			o7	False	False	(9, 6, 3, 0)	()	9	9	major	major	I	I, major	#ii		I	I	False	#iio7	#iio7, major		#iio7, major		#ii	-2	-2	-2	0	0	0	True	False	False
120	12	67	1	G	0	2	4	2	1	True	2.0	-2	3	3	3	3a	5	1/8	False	4	True				False	7	#iio7	Bb	I		#iio7		#ii	o	7			o7	False	False	(9, 6, 3, 0)	()	9	9	major	major	I	I, major	#ii		I	I	False	#iio7	#iio7, major		#iio7, major		#ii	-2	-2	-2	3	3	3	True	False	False
132	12	50	2	D	0	2	4	4	1	True	2.5	-2	3	3	3	3a	11/2	1/8	False	3	True				False	8	I6	Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-2	-2	-2	4	4	4	True	False	True
132	12	53	-1	F	0	2	4	3	1	True	2.5	-2	3	3	3	3a	11/2	1/8	False	3	True				False	8	I6	Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-2	-2	-2	1	1	1	True	False	False
132	12	58	-2	B	-1	2	4	1	1	True	2.5	-2	3	3	3	3a	11/2	1/8	False	3	True				False	8	I6	Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-2	-2	-2	0	0	0	True	True	False
132	12	65	-1	F	0	2	4	2	1	True	2.5	-2	3	3	3	3a	11/2	1/8	False	4	True				False	8	I6	Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-2	-2	-2	1	1	1	True	False	False
144	24	48	0	C	0	2	4	4	1	True	1.0	-2	4	4	4	4a	6	1/4	False	3	True				False	9	V7/V	Bb	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	-2	-2	-1	2	2	1	True	True	True
144	12	55	1	G	0	2	4	3	1	True	1.0	-2	4	4	4	4a	6	1/8	False	3	True				False	9	V7/V	Bb	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	-2	-2	-1	3	3	2	True	False	False
144	12	58	-2	B	-1	2	4	1	1	True	1.0	-2	4	4	4	4a	6	1/8	False	3	True				False	9	V7/V	Bb	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	-2	-2	-1	0	0	-1	True	False	False
144	6	65	-1	F	0	2	4	2	1	True	1.0	-2	4	4	4	4a	6	1/16	False	4	True				False	9	V7/V	Bb	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	-2	-2	-1	1	1	0	False	False	False
150	6	64	4	E	0	2	4	2	1	True	1.25	-2	4	4	4	4a	25/4	1/16	False	4	False				False	9	V7/V	Bb	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	-2	-2	-1	6	6	5	True	False	False
156	12	58	-2	B	-1	2	4	3	1	True	1.5	-2	4	4	4	4a	13/2	1/8	False	3	False				False	9	V7/V	Bb	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	-2	-2	-1	0	0	-1	True	False	False
156	6	62	2	D	0	2	4	2	1	True	1.5	-2	4	4	4	4a	13/2	1/16	False	4	False				False	9	V7/V	Bb	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	-2	-2	-1	4	4	3	False	False	False
162	6	60	0	C	0	2	4	2	1	True	1.75	-2	4	4	4	4a	27/4	1/16	False	4	False				False	9	V7/V	Bb	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	-2	-2	-1	2	2	1	True	True	True
168	24	53	-1	F	0	2	4	4	1	True	2.0	-2	4	4	4	4a	7	1/4	False	3	True				False	10	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	1	1	1	True	True	True
168	6	58	-2	B	-1	2	4	3	1	False	2.0	-2	4	4	4	4a	7	1/16	False	3	True				False	10	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	0	0	0	False	False	False
168	18	65	-1	F	0	2	4	2	1	True	2.0	-2	4	4	4	4a	7	3/16	False	4	True				False	10	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	1	1	1	True	True	True
174	6	57	3	A	0	2	4	3	1	True	2.25	-2	4	4	4	4a	29/4	1/16	False	3	False				False	10	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	5	5	5	True	False	False
180	6	55	1	G	0	2	4	3	1	True	2.5	-2	4	4	4	4a	15/2	1/16	False	3	False				False	10	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	3	3	3	False	False	False
186	6	53	-1	F	0	2	4	3	1	True	2.75	-2	4	4	4	4a	31/4	1/16	False	3	False				False	10	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	1	1	1	True	True	True
186	6	63	-3	E	-1	2	4	2	1	True	2.75	-2	4	4	4	4a	31/4	1/16	False	4	False				False	10	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	-1	-1	-1	True	False	False
192	24	46	-2	B	-1	2	4	4	1	True	1.0	-2	5	5	5	5a	8	1/4	False	2	True			\\	True	11	I\\	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
192	12	53	-1	F	0	2	4	3	1	True	1.0	-2	5	5	5	5a	8	1/8	False	3	True			\\	True	11	I\\	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	1	1	1	True	False	False
192	6	63	-3	E	-1	2	4	2	1	True	1.0	-2	5	5	5	5a	8	1/16	False	4	True			\\	True	11	I\\	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	-1	-1	-1	False	False	False
192	12	70	-2	B	-1	2	4	1	1	True	1.0	-2	5	5	5	5a	8	1/8	False	4	True			\\	True	11	I\\	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
198	6	62	2	D	0	2	4	2	1	True	1.25	-2	5	5	5	5a	33/4	1/16	False	4	False				False	11	I\\	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
204	6	60	0	C	0	2	4	2	1	True	1.5	-2	5	5	5	5a	17/2	1/16	False	4	False				False	11	I\\	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	2	2	2	False	False	False
204	24	65	-1	F	0	2	4	3	1	True	1.5	-2	5	5	5	5a	17/2	1/4	False	4	False				False	11	I\\	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	1	1	1	True	False	False
204	12	74	2	D	0	2	4	1	1	True	1.5	-2	5	5	5	5a	17/2	1/8	False	5	False				False	11	I\\	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
210	6	58	-2	B	-1	2	4	2	1	True	1.75	-2	5	5	5	5a	35/4	1/16	False	3	False				False	11	I\\	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
216	12	48	0	C	0	2	4	4	1	True	2.0	-2	5	5	5	5a	9	1/8	False	3	True				False	12	V43	Bb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-2	-2	-2	2	2	2	True	False	True
216	12	57	3	A	0	2	4	2	1	True	2.0	-2	5	5	5	5a	9	1/8	False	3	True				False	12	V43	Bb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-2	-2	-2	5	5	5	True	False	False
216	12	75	-3	E	-1	2	4	1	1	True	2.0	-2	5	5	5	5a	9	1/8	False	5	True				False	12	V43	Bb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-2	-2	-2	-1	-1	-1	True	False	False
228	12	46	-2	B	-1	2	4	4	1	True	2.5	-2	5	5	5	5a	19/2	1/8	False	2	True				False	13	I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
228	12	58	-2	B	-1	2	4	2	1	True	2.5	-2	5	5	5	5a	19/2	1/8	False	3	True				False	13	I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
228	12	65	-1	F	0	2	4	3	1	True	2.5	-2	5	5	5	5a	19/2	1/8	False	4	True				False	13	I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	1	1	1	True	False	False
228	12	74	2	D	0	2	4	1	1	True	2.5	-2	5	5	5	5a	19/2	1/8	False	5	True				False	13	I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
240	12	41	-1	F	0	2	4	4	1	True	1.0	-2	6	6	6	6a	10	1/8	False	2	True				False	14	V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
240	6	65	-1	F	0	2	4	2	1	True	1.0	-2	6	6	6	6a	10	1/16	False	4	True				False	14	V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
240	24	69	3	A	0	2	4	3	1	True	1.0	-2	6	6	6	6a	10	1/4	False	4	True				False	14	V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	5	5	5	True	False	False
240	12	72	0	C	0	2	4	1	1	True	1.0	-2	6	6	6	6a	10	1/8	False	5	True				False	14	V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	2	2	2	True	False	False
246	6	63	-3	E	-1	2	4	2	1	True	1.25	-2	6	6	6	6a	41/4	1/16	False	4	False				False	14	V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	-1	-1	-1	False	False	False
252	12	53	-1	F	0	2	4	4	1	True	1.5	-2	6	6	6	6a	21/2	1/8	False	3	True				False	15	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	1	1	1	True	True	True
252	6	62	2	D	0	2	4	2	1	True	1.5	-2	6	6	6	6a	21/2	1/16	False	4	True				False	15	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	4	4	4	False	False	False
252	12	75	-3	E	-1	2	4	1	1	True	1.5	-2	6	6	6	6a	21/2	1/8	False	5	True				False	15	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	-1	-1	-1	True	False	False
258	6	60	0	C	0	2	4	2	1	True	1.75	-2	6	6	6	6a	43/4	1/16	False	4	False				False	15	V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	2	2	2	True	False	False
264	12	53	-1	F	0	2	4	4	1	True	2.0	-2	6	6	6	6a	11	1/8	False	3	True				False	16	#vio2	Bb	I		#vio2		#vi	o	2			o7	False	False	(1, 10, 7, 4)	()	10	1	major	major	I	I, major	#vi		I	I	False	#vio2	#vio2, major		#vio2, major		#vi	-2	-2	-2	1	1	1	True	False	True
264	12	59	5	B	0	2	4	2	1	True	2.0	-2	6	6	6	6a	11	1/8	False	3	True				False	16	#vio2	Bb	I		#vio2		#vi	o	2			o7	False	False	(1, 10, 7, 4)	()	10	1	major	major	I	I, major	#vi		I	I	False	#vio2	#vio2, major		#vio2, major		#vi	-2	-2	-2	7	7	7	True	False	False
264	12	68	8	G	1	2	4	3	1	True	2.0	-2	6	6	6	6a	11	1/8	False	4	True				False	16	#vio2	Bb	I		#vio2		#vi	o	2			o7	False	False	(1, 10, 7, 4)	()	10	1	major	major	I	I, major	#vi		I	I	False	#vio2	#vio2, major		#vio2, major		#vi	-2	-2	-2	10	10	10	True	True	False
264	12	77	-1	F	0	2	4	1	1	True	2.0	-2	6	6	6	6a	11	1/8	False	5	True				False	16	#vio2	Bb	I		#vio2		#vi	o	2			o7	False	False	(1, 10, 7, 4)	()	10	1	major	major	I	I, major	#vi		I	I	False	#vio2	#vio2, major		#vio2, major		#vi	-2	-2	-2	1	1	1	True	False	True
