onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
32	4	59	5	B	0	2	4	3	1	True	1.0	1	5	5	5	5a	8	1/4	False	3	True				False	2	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
32	4	62	2	D	0	2	4	1	1	True	1.0	1	5	5	5	5a	8	1/4	False	4	True				False	2	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
36	4	55	1	G	0	2	4	4	1	True	2.0	1	5	5	5	5a	9	1/4	False	3	False				False	2	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
36	4	59	5	B	0	2	4	3	1	True	2.0	1	5	5	5	5a	9	1/4	False	3	False				False	2	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
36	4	62	2	D	0	2	4	2	1	True	2.0	1	5	5	5	5a	9	1/4	False	4	False				False	2	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
36	4	67	1	G	0	2	4	1	1	True	2.0	1	5	5	5	5a	9	1/4	False	4	False				False	2	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
40	6	52	4	E	0	2	4	4	1	True	1.0	1	6	6	6	6a	10	3/8	False	3	True				False	3	V.ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	1	2	2	3	2	2	True	True	True
40	6	55	1	G	0	2	4	3	1	True	1.0	1	6	6	6	6a	10	3/8	False	3	True				False	3	V.ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	1	2	2	0	-1	-1	True	False	False
40	6	67	1	G	0	2	4	2	1	True	1.0	1	6	6	6	6a	10	3/8	False	4	True				False	3	V.ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	1	2	2	0	-1	-1	True	False	False
40	6	71	5	B	0	2	4	1	1	True	1.0	1	6	6	6	6a	10	3/8	False	4	True				False	3	V.ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	1	2	2	4	3	3	True	False	False
46	1	54	6	F	1	2	4	4	1	True	2.5	1	6	6	6	6a	23/2	1/16	False	3	False				False	3	V.ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	1	2	2	5	4	4	False	False	False
46	1	57	3	A	0	2	4	3	1	True	2.5	1	6	6	6	6a	23/2	1/16	False	3	False				False	3	V.ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	1	2	2	2	1	1	False	False	False
46	1	66	6	F	1	2	4	2	1	True	2.5	1	6	6	6	6a	23/2	1/16	False	4	False				False	3	V.ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	1	2	2	5	4	4	False	False	False
46	1	69	3	A	0	2	4	1	1	True	2.5	1	6	6	6	6a	23/2	1/16	False	4	False				False	3	V.ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	1	2	2	2	1	1	False	False	False
47	1	55	1	G	0	2	4	4	1	True	2.75	1	6	6	6	6a	47/4	1/16	False	3	False				False	3	V.ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	1	2	2	0	-1	-1	True	False	False
47	1	59	5	B	0	2	4	3	1	True	2.75	1	6	6	6	6a	47/4	1/16	False	3	False				False	3	V.ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	1	2	2	4	3	3	True	False	False
47	1	64	4	E	0	2	4	2	1	True	2.75	1	6	6	6	6a	47/4	1/16	False	4	False				False	3	V.ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	1	2	2	3	2	2	True	True	True
47	1	67	1	G	0	2	4	1	1	True	2.75	1	6	6	6	6a	47/4	1/16	False	4	False				False	3	V.ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	1	2	2	0	-1	-1	True	False	False
48	2	57	3	A	0	2	4	3	1	True	1.0	1	7	7	7	7a	12	1/8	False	3	True				False	4	V(64)	G	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	1	2	2	2	1	1	True	True	True
48	2	57	3	A	0	2	4	4	1	True	1.0	1	7	7	7	7a	12	1/8	False	3	True				False	4	V(64)	G	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	1	2	2	2	1	1	True	True	True
48	2	62	2	D	0	2	4	2	1	True	1.0	1	7	7	7	7a	12	1/8	False	4	True				False	4	V(64)	G	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	1	2	2	1	0	0	True	False	False
48	2	66	6	F	1	2	4	1	1	True	1.0	1	7	7	7	7a	12	1/8	False	4	True				False	4	V(64)	G	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	1	2	2	5	4	4	True	False	False
50	2	45	3	A	0	2	4	4	1	True	1.5	1	7	7	7	7a	25/2	1/8	False	2	False				False	4	V(64)	G	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	1	2	2	2	1	1	True	True	True
50	2	54	6	F	1	2	4	3	1	True	1.5	1	7	7	7	7a	25/2	1/8	False	3	False				False	4	V(64)	G	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	1	2	2	5	4	4	True	False	False
50	2	62	2	D	0	2	4	2	1	True	1.5	1	7	7	7	7a	25/2	1/8	False	4	False				False	4	V(64)	G	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	1	2	2	1	0	0	True	False	False
50	2	69	3	A	0	2	4	1	1	True	1.5	1	7	7	7	7a	25/2	1/8	False	4	False				False	4	V(64)	G	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	1	2	2	2	1	1	True	True	True
52	2	45	3	A	0	2	4	4	1	True	2.0	1	7	7	7	7a	13	1/8	False	2	True				False	5	V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	1	2	2	2	1	1	True	True	True
52	2	52	4	E	0	2	4	3	1	True	2.0	1	7	7	7	7a	13	1/8	False	3	True				False	5	V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	1	2	2	3	2	2	True	False	False
52	2	61	7	C	1	2	4	2	1	True	2.0	1	7	7	7	7a	13	1/8	False	4	True				False	5	V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	1	2	2	6	5	5	True	False	False
52	2	67	1	G	0	2	4	1	1	True	2.0	1	7	7	7	7a	13	1/8	False	4	True				False	5	V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	1	2	2	0	-1	-1	True	False	False
54	2	45	3	A	0	2	4	4	1	True	2.5	1	7	7	7	7a	27/2	1/8	False	2	False				False	5	V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	1	2	2	2	1	1	True	True	True
54	2	55	1	G	0	2	4	3	1	True	2.5	1	7	7	7	7a	27/2	1/8	False	3	False				False	5	V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	1	2	2	0	-1	-1	True	False	False
54	2	61	7	C	1	2	4	2	1	True	2.5	1	7	7	7	7a	27/2	1/8	False	4	False				False	5	V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	1	2	2	6	5	5	True	False	False
54	2	64	4	E	0	2	4	1	1	True	2.5	1	7	7	7	7a	27/2	1/8	False	4	False				False	5	V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	1	2	2	3	2	2	True	False	False
56	2	50	2	D	0	2	4	4	1	True	1.0	1	8	8	8	8a	14	1/8	False	3	True			\\	True	6	I\\	G	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	1	2	2	1	0	0	True	True	True
56	2	54	6	F	1	2	4	3	1	True	1.0	1	8	8	8	8a	14	1/8	False	3	True			\\	True	6	I\\	G	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	1	2	2	5	4	4	True	False	False
56	2	62	2	D	0	2	4	1	1	True	1.0	1	8	8	8	8a	14	1/8	False	4	True			\\	True	6	I\\	G	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	1	2	2	1	0	0	True	True	True
56	2	62	2	D	0	2	4	2	1	True	1.0	1	8	8	8	8a	14	1/8	False	4	True			\\	True	6	I\\	G	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	1	2	2	1	0	0	True	True	True
64	4	50	2	D	0	2	4	4	1	True	1.0	1	9	9	9	9a	16	1/4	False	3	True				False	7	I.V7	G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	1	1	1	True	True	True
68	4	57	3	A	0	2	4	4	1	True	2.0	1	9	9	9	9a	17	1/4	False	3	False				False	7	I.V7	G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	2	2	2	True	False	False
72	6	60	0	C	0	2	4	4	1	True	1.0	1	10	10	10	10a	18	3/8	False	4	False				False	7	I.V7	G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	-1	-1	-1	True	False	False
78	1	59	5	B	0	2	4	4	1	True	2.5	1	10	10	10	10a	39/2	1/16	False	3	False				False	7	I.V7	G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	4	4	4	False	False	False
79	1	57	3	A	0	2	4	4	1	True	2.75	1	10	10	10	10a	79/4	1/16	False	3	False				False	7	I.V7	G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	2	2	2	True	False	False
80	2	55	1	G	0	2	4	4	1	True	1.0	1	11	11	11	11a	20	1/8	False	3	True				False	8	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
82	2	56	8	G	1	2	4	4	1	True	1.5	1	11	11	11	11a	41/2	1/8	False	3	False				False	8	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	7	7	7	False	False	False
84	2	57	3	A	0	2	4	4	1	True	2.0	1	11	11	11	11a	21	1/8	False	3	False				False	8	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	2	2	2	False	False	False
86	2	58	10	A	1	2	4	4	1	True	2.5	1	11	11	11	11a	43/2	1/8	False	3	False				False	8	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	9	9	9	False	False	False
88	2	59	5	B	0	2	4	4	1	True	1.0	1	12	12	12	12a	22	1/8	False	3	True				False	9	I6	G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
96	4	59	5	B	0	2	4	4	1	True	1.0	1	13	13	13	13a	24	1/4	False	3	True				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	4	4	1	True	True	True
96	4	66	6	F	1	2	4	3	1	True	1.0	1	13	13	13	13a	24	1/4	False	4	True				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	5	5	2	True	False	False
96	4	69	3	A	0	2	4	2	1	True	1.0	1	13	13	13	13a	24	1/4	False	4	True				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	2	2	-1	True	False	False
96	4	75	9	D	1	2	4	1	1	True	1.0	1	13	13	13	13a	24	1/4	False	5	True				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	8	8	5	True	False	False
100	4	59	5	B	0	2	4	4	1	True	2.0	1	13	13	13	13a	25	1/4	False	3	False				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	4	4	1	True	True	True
100	4	69	3	A	0	2	4	3	1	True	2.0	1	13	13	13	13a	25	1/4	False	4	False				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	2	2	-1	True	False	False
100	4	75	9	D	1	2	4	2	1	True	2.0	1	13	13	13	13a	25	1/4	False	5	False				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	8	8	5	True	False	False
100	4	78	6	F	1	2	4	1	1	True	2.0	1	13	13	13	13a	25	1/4	False	5	False				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	5	5	2	True	False	False
104	6	59	5	B	0	2	4	4	1	True	1.0	1	14	14	14	14a	26	3/8	False	3	False				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	4	4	1	True	True	True
104	6	72	0	C	0	2	4	3	1	True	1.0	1	14	14	14	14a	26	3/8	False	5	False				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	-1	-1	-4	False	False	False
104	6	75	9	D	1	2	4	2	1	True	1.0	1	14	14	14	14a	26	3/8	False	5	False				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	8	8	5	True	False	False
104	6	81	3	A	0	2	4	1	1	True	1.0	1	14	14	14	14a	26	3/8	False	5	False				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	2	2	-1	True	False	False
110	2	59	5	B	0	2	4	4	1	True	2.5	1	14	14	14	14a	55/2	1/8	False	3	False				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	4	4	1	True	True	True
110	1	71	5	B	0	2	4	3	1	True	2.5	1	14	14	14	14a	55/2	1/16	False	4	False				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	4	4	1	True	True	True
110	2	75	9	D	1	2	4	2	1	True	2.5	1	14	14	14	14a	55/2	1/8	False	5	False				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	8	8	5	True	False	False
110	1	79	1	G	0	2	4	1	1	True	2.5	1	14	14	14	14a	55/2	1/16	False	5	False				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	0	0	-3	False	False	False
111	1	69	3	A	0	2	4	3	1	True	2.75	1	14	14	14	14a	111/4	1/16	False	4	False				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	2	2	-1	True	False	False
111	1	78	6	F	1	2	4	1	1	True	2.75	1	14	14	14	14a	111/4	1/16	False	5	False				False	10	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	5	5	2	True	False	False
112	2	64	4	E	0	2	4	4	1	True	1.0	1	15	15	15	15a	28	1/8	False	4	True				False	11	vi	G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	3	3	3	True	True	True
112	2	67	1	G	0	2	4	3	1	True	1.0	1	15	15	15	15a	28	1/8	False	4	True				False	11	vi	G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	0	0	0	True	False	False
112	2	71	5	B	0	2	4	2	1	True	1.0	1	15	15	15	15a	28	1/8	False	4	True				False	11	vi	G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	4	4	4	True	False	False
112	2	76	4	E	0	2	4	1	1	True	1.0	1	15	15	15	15a	28	1/8	False	5	True				False	11	vi	G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	3	3	3	True	True	True
114	2	64	4	E	0	2	4	4	1	True	1.5	1	15	15	15	15a	57/2	1/8	False	4	False				False	11	vi	G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	3	3	3	True	True	True
114	2	67	1	G	0	2	4	3	1	True	1.5	1	15	15	15	15a	57/2	1/8	False	4	False				False	11	vi	G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	0	0	0	True	False	False
114	2	71	5	B	0	2	4	2	1	True	1.5	1	15	15	15	15a	57/2	1/8	False	4	False				False	11	vi	G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	4	4	4	True	False	False
114	2	79	1	G	0	2	4	1	1	True	1.5	1	15	15	15	15a	57/2	1/8	False	5	False				False	11	vi	G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	0	0	0	True	False	False
116	2	59	5	B	0	2	4	4	1	True	2.0	1	15	15	15	15a	29	1/8	False	3	True				False	12	V7/vi	G	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	1	1	4	4	4	1	True	True	True
