onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
54	6	69	3	A	0	3	4	2	1	True	3.25	0	1	1	1	1a	9/4	1/16	False	4	False				False	1		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	3	3	3	False	False	False
54	6	72	0	C	0	3	4	1	1	True	3.25	0	1	1	1	1a	9/4	1/16	False	5	False				False	1		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	0	0	0	False	False	False
60	6	59	5	B	0	3	4	4	1	True	3.5	0	1	1	1	1a	5/2	1/16	False	3	False				False	1		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	5	5	5	True	False	False
60	6	62	2	D	0	3	4	3	1	True	3.5	0	1	1	1	1a	5/2	1/16	False	4	False				False	1		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	2	2	2	True	False	True
60	6	71	5	B	0	3	4	2	1	True	3.5	0	1	1	1	1a	5/2	1/16	False	4	False				False	1		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	5	5	5	True	False	False
60	6	74	2	D	0	3	4	1	1	True	3.5	0	1	1	1	1a	5/2	1/16	False	5	False				False	1		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	2	2	2	True	False	True
66	6	57	3	A	0	3	4	4	1	True	3.75	0	1	1	1	1a	11/4	1/16	False	3	False				False	1		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	3	3	3	False	False	False
66	6	60	0	C	0	3	4	3	1	True	3.75	0	1	1	1	1a	11/4	1/16	False	4	False				False	1		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	0	0	0	False	False	False
66	6	72	0	C	0	3	4	2	1	True	3.75	0	1	1	1	1a	11/4	1/16	False	5	False				False	1		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	0	0	0	False	False	False
66	6	76	4	E	0	3	4	1	1	True	3.75	0	1	1	1	1a	11/4	1/16	False	5	False				False	1		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	4	4	4	False	False	False
72	24	55	1	G	0	3	4	4	1	True	1.0	0	2	2	2	2a	3	1/4	False	3	True				False	2		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
72	48	59	5	B	0	3	4	3	1	True	1.0	0	2	2	2	2a	3	1/2	False	3	True				False	2		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	5	5	5	True	False	False
72	48	74	2	D	0	3	4	2	1	True	1.0	0	2	2	2	2a	3	1/2	False	5	True				False	2		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	2	2	2	True	False	False
72	48	77	-1	F	0	3	4	1	1	True	1.0	0	2	2	2	2a	3	1/2	False	5	True				False	2		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
96	24	56	8	G	1	3	4	4	1	True	2.0	0	2	2	2	2a	4	1/4	False	3	True				False	3		#viio7/vi	C	I		#viio7/vi		#vii	o	7		vi	o7	False	False	(8, 5, 2, -1)	()	8	8	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio7/vi	#viio7/vi, major		#viio7/vi, major	vi	vi	0	0	3	8	8	5	True	True	True
120	24	57	3	A	0	3	4	4	1	True	3.0	0	2	2	2	2a	5	1/4	False	3	True				False	4		vi	C	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	0	0	0	3	3	3	True	True	True
120	24	60	0	C	0	3	4	3	1	True	3.0	0	2	2	2	2a	5	1/4	False	4	True				False	4		vi	C	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	0	0	0	0	0	0	True	False	False
120	24	72	0	C	0	3	4	2	1	True	3.0	0	2	2	2	2a	5	1/4	False	5	True				False	4		vi	C	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	0	0	0	0	0	0	True	False	False
120	24	76	4	E	0	3	4	1	1	True	3.0	0	2	2	2	2a	5	1/4	False	5	True				False	4		vi	C	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	0	0	0	4	4	4	True	False	False
144	24	53	-1	F	0	3	4	4	1	True	1.0	0	3	3	3	3a	6	1/4	False	3	True				False	5		ii65	C	I		ii65		ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	0	0	0	-1	-1	-1	True	False	True
144	48	60	0	C	0	3	4	3	1	True	1.0	0	3	3	3	3a	6	1/2	False	4	True				False	5		ii65	C	I		ii65		ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	0	0	0	0	0	0	True	False	False
144	48	72	0	C	0	3	4	2	1	True	1.0	0	3	3	3	3a	6	1/2	False	5	True				False	5		ii65	C	I		ii65		ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	0	0	0	0	0	0	True	False	False
144	48	74	2	D	0	3	4	1	1	True	1.0	0	3	3	3	3a	6	1/2	False	5	True				False	5		ii65	C	I		ii65		ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	0	0	0	2	2	2	True	True	False
168	48	54	6	F	1	3	4	4	1	True	2.0	0	3	3	3	3a	7	1/2	False	3	True				False	6		V65/V	C	I		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major		V65/V, major	V	V	0	0	1	6	6	5	True	False	True
192	24	62	2	D	0	3	4	3	1	True	3.0	0	3	3	3	3a	8	1/4	False	4	False				False	6		V65/V	C	I		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major		V65/V, major	V	V	0	0	1	2	2	1	True	True	False
192	24	72	0	C	0	3	4	2	1	True	3.0	0	3	3	3	3a	8	1/4	False	5	False				False	6		V65/V	C	I		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major		V65/V, major	V	V	0	0	1	0	0	-1	True	False	False
192	24	81	3	A	0	3	4	1	1	True	3.0	0	3	3	3	3a	8	1/4	False	5	False				False	6		V65/V	C	I		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major		V65/V, major	V	V	0	0	1	3	3	2	True	False	False
216	24	55	1	G	0	3	4	4	1	True	1.0	0	4	4	4	4a	9	1/4	False	3	True				False	7		V(9)	C	I		V(9)		V			9		M	False	False	(1, 5, 2)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(9), major		V	0	0	0	1	1	1	True	True	True
216	24	62	2	D	0	3	4	3	1	True	1.0	0	4	4	4	4a	9	1/4	False	4	True				False	7		V(9)	C	I		V(9)		V			9		M	False	False	(1, 5, 2)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(9), major		V	0	0	0	2	2	2	True	False	False
216	24	71	5	B	0	3	4	2	1	True	1.0	0	4	4	4	4a	9	1/4	False	4	True				False	7		V(9)	C	I		V(9)		V			9		M	False	False	(1, 5, 2)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(9), major		V	0	0	0	5	5	5	True	False	False
216	12	81	3	A	0	3	4	1	1	False	1.0	0	4	4	4	4a	9	1/8	False	5	True				False	7		V(9)	C	I		V(9)		V			9		M	False	False	(1, 5, 2)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(9), major		V	0	0	0	3	3	3	False	False	False
228	24	79	1	G	0	3	4	1	1	True	1.5	0	4	4	4	4a	19/2	1/4	False	5	True				False	8		V	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
240	24	50	2	D	0	3	4	4	1	True	2.0	0	4	4	4	4a	10	1/4	False	3	True				False	9		V7/V	C	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	0	0	1	2	2	1	True	True	True
240	24	60	0	C	0	3	4	3	1	True	2.0	0	4	4	4	4a	10	1/4	False	4	True				False	9		V7/V	C	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	0	0	1	0	0	-1	True	False	False
240	24	69	3	A	0	3	4	2	1	True	2.0	0	4	4	4	4a	10	1/4	False	4	True				False	9		V7/V	C	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	0	0	1	3	3	2	True	False	False
252	12	78	6	F	1	3	4	1	1	True	2.5	0	4	4	4	4a	21/2	1/8	False	5	False				False	9		V7/V	C	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	0	0	1	6	6	5	True	False	False
264	24	55	1	G	0	3	4	4	1	True	3.0	0	4	4	4	4a	11	1/4	False	3	True				False	10		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
264	8	59	5	B	0	3	4	3	1	True	3.0	0	4	4	4	4a	11	1/12	False	3	True				False	10		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	5	5	5	True	False	False
264	24	67	1	G	0	3	4	2	1	True	3.0	0	4	4	4	4a	11	1/4	False	4	True				False	10		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
264	8	79	1	G	0	3	4	1	1	True	3.0	0	4	4	4	4a	11	1/12	False	5	True				False	10		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
272	8	62	2	D	0	3	4	3	1	True	3.333	0	4	4	4	4a	34/3	1/12	False	4	False				False	10		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	2	2	2	True	False	False
272	8	77	-1	F	0	3	4	1	1	True	3.333	0	4	4	4	4a	34/3	1/12	False	5	False				False	10		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
280	8	67	1	G	0	3	4	3	1	True	3.667	0	4	4	4	4a	35/3	1/12	False	4	False				False	10		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
280	8	74	2	D	0	3	4	1	1	True	3.667	0	4	4	4	4a	35/3	1/12	False	5	False				False	10		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	2	2	2	True	False	False
288	48	60	0	C	0	3	4	4	1	True	1.0	0	5	5	5	5a	12	1/2	False	4	True				False	11		I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
288	48	64	4	E	0	3	4	3	1	True	1.0	0	5	5	5	5a	12	1/2	False	4	True				False	11		I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
288	12	67	1	G	0	3	4	2	1	False	1.0	0	5	5	5	5a	12	1/8	False	4	True				False	11		I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
288	48	72	0	C	0	3	4	1	1	True	1.0	0	5	5	5	5a	12	1/2	False	5	True				False	11		I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
300	6	67	1	G	0	3	4	2	1	True	1.5	0	5	5	5	5a	25/2	1/16	False	4	False				False	11		I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
306	6	69	3	A	0	3	4	2	1	True	1.75	0	5	5	5	5a	51/4	1/16	False	4	False				False	11		I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	3	3	3	False	False	False
312	6	67	1	G	0	3	4	2	1	True	2.0	0	5	5	5	5a	13	1/16	False	4	False				False	11		I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
318	6	69	3	A	0	3	4	2	1	True	2.25	0	5	5	5	5a	53/4	1/16	False	4	False				False	11		I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	3	3	3	False	False	False
324	6	67	1	G	0	3	4	2	1	True	2.5	0	5	5	5	5a	27/2	1/16	False	4	False				False	11		I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
330	6	69	3	A	0	3	4	2	1	True	2.75	0	5	5	5	5a	55/4	1/16	False	4	False				False	11		I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	3	3	3	False	False	False
336	6	62	2	D	0	3	4	4	1	True	3.0	0	5	5	5	5a	14	1/16	False	4	True				False	12		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	2	2	2	True	False	True
336	6	65	-1	F	0	3	4	3	1	True	3.0	0	5	5	5	5a	14	1/16	False	4	True				False	12		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	-1	-1	-1	True	False	False
336	6	67	1	G	0	3	4	2	1	True	3.0	0	5	5	5	5a	14	1/16	False	4	True				False	12		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	1	1	1	True	True	False
336	6	71	5	B	0	3	4	1	1	True	3.0	0	5	5	5	5a	14	1/16	False	4	True				False	12		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	5	5	5	True	False	False
342	6	60	0	C	0	3	4	4	1	True	3.25	0	5	5	5	5a	57/4	1/16	False	4	False				False	12		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	0	0	0	False	False	False
342	6	64	4	E	0	3	4	3	1	True	3.25	0	5	5	5	5a	57/4	1/16	False	4	False				False	12		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	4	4	4	False	False	False
342	6	69	3	A	0	3	4	2	1	True	3.25	0	5	5	5	5a	57/4	1/16	False	4	False				False	12		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	3	3	3	False	False	False
342	6	72	0	C	0	3	4	1	1	True	3.25	0	5	5	5	5a	57/4	1/16	False	5	False				False	12		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	0	0	0	False	False	False
348	6	59	5	B	0	3	4	4	1	True	3.5	0	5	5	5	5a	29/2	1/16	False	3	False				False	12		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	5	5	5	True	False	False
348	6	62	2	D	0	3	4	3	1	True	3.5	0	5	5	5	5a	29/2	1/16	False	4	False				False	12		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	2	2	2	True	False	True
348	6	71	5	B	0	3	4	2	1	True	3.5	0	5	5	5	5a	29/2	1/16	False	4	False				False	12		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	5	5	5	True	False	False
348	6	74	2	D	0	3	4	1	1	True	3.5	0	5	5	5	5a	29/2	1/16	False	5	False				False	12		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	2	2	2	True	False	True
354	6	57	3	A	0	3	4	4	1	True	3.75	0	5	5	5	5a	59/4	1/16	False	3	False				False	12		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	3	3	3	False	False	False
354	6	60	0	C	0	3	4	3	1	True	3.75	0	5	5	5	5a	59/4	1/16	False	4	False				False	12		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	0	0	0	False	False	False
354	6	72	0	C	0	3	4	2	1	True	3.75	0	5	5	5	5a	59/4	1/16	False	5	False				False	12		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	0	0	0	False	False	False
354	6	76	4	E	0	3	4	1	1	True	3.75	0	5	5	5	5a	59/4	1/16	False	5	False				False	12		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	4	4	4	False	False	False
360	24	55	1	G	0	3	4	4	1	True	1.0	0	6	6	6	6a	15	1/4	False	3	True				False	13		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
360	48	59	5	B	0	3	4	3	1	True	1.0	0	6	6	6	6a	15	1/2	False	3	True				False	13		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	5	5	5	True	False	False
360	48	74	2	D	0	3	4	2	1	True	1.0	0	6	6	6	6a	15	1/2	False	5	True				False	13		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	2	2	2	True	False	False
360	48	77	-1	F	0	3	4	1	1	True	1.0	0	6	6	6	6a	15	1/2	False	5	True				False	13		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
384	24	56	8	G	1	3	4	4	1	True	2.0	0	6	6	6	6a	16	1/4	False	3	True				False	14		#viio7/vi	C	I		#viio7/vi		#vii	o	7		vi	o7	False	False	(8, 5, 2, -1)	()	8	8	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio7/vi	#viio7/vi, major		#viio7/vi, major	vi	vi	0	0	3	8	8	5	True	True	True
408	24	57	3	A	0	3	4	4	1	True	3.0	0	6	6	6	6a	17	1/4	False	3	True				False	15		vi	C	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	0	0	0	3	3	3	True	True	True
408	24	60	0	C	0	3	4	3	1	True	3.0	0	6	6	6	6a	17	1/4	False	4	True				False	15		vi	C	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	0	0	0	0	0	0	True	False	False
408	24	72	0	C	0	3	4	2	1	True	3.0	0	6	6	6	6a	17	1/4	False	5	True				False	15		vi	C	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	0	0	0	0	0	0	True	False	False
